Zone Name,Date,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureLow,apparentTemperatureHigh,apparentTemperatureLow,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,temperatureMin,temperatureMax,apparentTemperatureMin,apparentTemperatureMax,Patients Admitted,quartile,class
Mirpur,10/28/2019,0.02,0.0001,0.0003,0.05,87.05,69.01,92.99,70.79,70.5,0.81,1012,5.86,14.82,331,0.33,8,10,257.9,69.37,87.05,71.05,92.99,2,3,1
Mirpur,10/29/2019,0.05,0.0001,0.0002,0.05,87.65,70.58,92.2,72.45,70.25,0.8,1011.9,4.31,8.71,290,0.33,7,10,261.9,69.46,87.65,71.19,92.2,1,2,1
Mirpur,10/30/2019,0.09,0.0001,0.0002,0.04,89.35,70.88,93.85,72.86,71.13,0.78,1011.1,3.27,7.65,300,0.4,7,10,261.8,70.59,89.35,72.45,93.85,0,1,0
Mirpur,10/31/2019,0.13,0,0.0005,0.02,88.52,71.13,92.09,73.1,70.67,0.78,1010.3,4.02,8.45,294,0.46,6,10,260.1,70.68,88.52,72.67,92.09,2,3,1
Mirpur,11-01-19,0.16,0.0001,0.0005,0.04,89.01,70.07,93.38,71.98,71.15,0.78,1010.7,3.97,8.83,323,0.23,7,10,259.3,71.13,89.01,73.1,93.38,2,3,1
Mirpur,11-02-19,0.19,0.0001,0.0002,0.05,89.65,69.06,92.47,70.76,70.17,0.76,1011.2,3.86,7.82,331,0.19,7,10,259,70.07,89.65,71.98,92.47,1,2,1
Mirpur,11-03-19,0.23,0.0001,0.0002,0.03,88.77,70.63,91.99,72.31,70,0.76,1011.3,2.73,7.51,320,0.23,7,10,256.3,69.29,88.77,71,91.99,2,3,1
Mirpur,11-04-19,0.26,0,0.0002,0.02,88.98,71.05,92.59,72.95,70.16,0.75,1010.7,3.28,7.51,300,0.07,8,10,255.9,70.63,88.98,72.31,92.59,0,1,0
Mirpur,11-05-19,0.29,0.0002,0.0007,0.1,88.99,70.05,93.09,71.71,71.03,0.77,1009.6,3.17,7.31,323,0.12,7,10,259,71.05,88.99,72.95,93.09,0,1,0
Mirpur,11-06-19,0.32,0.0001,0.0002,0.03,87.99,68.11,89.36,69.49,68.08,0.72,1009,4.76,8.79,357,0.48,7,10,257.3,70.05,87.99,71.71,89.36,0,1,0
Mirpur,11-07-19,0.35,0,0.0002,0.03,88.63,70.24,90.7,71.97,67.72,0.73,1009.3,4.61,10.57,355,0.63,7,10,259.6,68.12,88.63,69.5,90.7,1,2,1
Mirpur,11-08-19,0.38,0.0047,0.0296,0.88,83.52,72.41,89.66,74.35,71.86,0.85,1010.3,4.64,13.02,48,0.98,5,9.804,256,70.24,83.52,71.97,89.66,0,1,0
Mirpur,11-09-19,0.41,0.0097,0.0478,0.99,82.25,71.9,86.75,73.94,72.38,0.87,1009.9,10.78,24.73,62,0.99,4,9.29,252.2,72.41,82.25,74.35,86.75,0,1,0
Mirpur,11-10-19,0.44,0.0224,0.0661,0.98,77.6,70.71,78.8,72.75,71.95,0.93,1008.2,12.61,32.8,65,1,4,9.089,252,71.9,77.6,73.94,78.8,0,1,0
Mirpur,11-11-19,0.47,0.004,0.0154,0.35,82.41,68.91,87.61,70.73,71.97,0.88,1008.8,7.98,21.88,26,0.66,5,10,255.5,70.71,82.41,72.75,87.61,0,1,0
Mirpur,11-12-19,0.5,0.0002,0.0005,0.1,86.45,67.12,90.24,68.64,70.05,0.81,1011.9,3.4,8.19,342,0.08,7,10,258.8,68.91,86.45,70.73,90.24,0,1,0
Mirpur,11/13/2019,0.53,0.0002,0.0004,0.08,87.16,68.38,91.28,69.92,69.31,0.79,1014,4.23,9.14,352,0.1,6,10,257.4,67.12,87.16,68.64,91.28,0,1,0
Mirpur,11/14/2019,0.57,0,0.0001,0.01,88.37,67,90.64,68.28,68.66,0.76,1014,3.18,6.68,334,0.07,7,10,254.6,68.6,88.37,70.18,90.64,1,2,1
Mirpur,11/15/2019,0.6,0.0001,0.0002,0.05,88.71,67.95,90.54,69.37,67.33,0.73,1013.2,3.02,8.66,303,0.03,7,9.743,252.2,66.97,88.71,68.24,90.54,0,1,0
Mirpur,11/16/2019,0.63,0,0.0002,0.05,86.97,67.92,88.41,69.32,67.29,0.74,1012.8,2.95,7.84,339,0.03,6,10,255.1,67.95,86.97,69.37,88.41,3,3,1
Mirpur,11/17/2019,0.67,0.0001,0.0003,0.02,86.55,65.39,88.21,66.54,67.48,0.75,1012.4,2.53,7.75,316,0.15,6,10,253.9,67.92,86.55,69.32,88.21,0,1,0
Mirpur,11/18/2019,0.7,0.0001,0.0003,0.02,86.36,66.15,86.45,67.23,64.39,0.7,1012.8,2.49,7.3,342,0.01,7,10,254,65.39,86.36,66.54,86.45,2,3,1
Mirpur,11/19/2019,0.74,0,0.0001,0.01,85.81,64.97,85.37,65.92,63.91,0.7,1013,2.76,8.16,325,0.07,7,10,253.9,66.15,85.81,67.23,85.37,0,1,0
Mirpur,11/20/2019,0.78,0,0.0002,0.01,85.02,63.08,84.52,63.63,60.99,0.66,1013.7,4.07,9.87,336,0.14,7,10,252.9,64.97,85.02,65.92,84.52,0,1,0
Mirpur,11/21/2019,0.81,0.0001,0.0003,0.02,84.97,64.26,85.09,65.24,62.29,0.7,1014.3,3.2,6.75,339,0.01,7,10,255,63.08,84.97,63.63,85.09,0,1,0
Mirpur,11/22/2019,0.85,0,0.0002,0.01,84.58,66.26,84.11,67.43,63.36,0.71,1014.4,2.51,6.07,12,0.06,6,10,250.8,64.26,84.58,65.24,84.11,1,2,1
Mirpur,11/23/2019,0.89,0.0001,0.0005,0.02,84.48,64.89,84.73,65.89,64.16,0.72,1014.1,3.4,9.58,330,0.13,7,10,246.3,66.26,84.48,67.43,84.73,3,3,1
Mirpur,11/24/2019,0.93,0.0001,0.0002,0.04,84.15,65.68,84.53,66.76,64.3,0.74,1013.9,3.2,8.1,344,0.14,7,10,240.7,64.89,84.15,65.89,84.53,1,2,1
Mirpur,11/25/2019,0.96,0.0001,0.0003,0.05,84.88,65.64,86.3,66.85,65.33,0.75,1014.5,3.69,11.26,356,0.09,7,10,236.7,65.68,84.88,66.76,86.3,1,2,1
Mirpur,11/26/2019,1,0.0001,0.0004,0.06,85.77,64.82,86.97,65.69,65.92,0.75,1014.3,2.95,9.19,4,0,7,10,238.9,65.64,85.77,66.85,86.97,1,2,1
Mirpur,11/27/2019,0.04,0,0.0001,0.01,86.66,64.2,87.53,65.1,64.61,0.72,1014.3,3.51,7.28,10,0,7,10,240.6,64.82,86.66,65.69,87.53,1,2,1
Mirpur,11/28/2019,0.07,0.0001,0.0005,0.04,87.07,65.02,87.95,65.89,64.33,0.71,1014.1,3.31,7.86,335,0,6,10,249.2,64.2,87.07,65.1,87.95,0,1,0
Mirpur,11/29/2019,0.1,0.0001,0.0003,0.05,87.38,65.24,87.71,66.25,64.05,0.71,1013.6,2.68,6.98,351,0.01,6,10,247.1,65.14,87.38,66.05,87.71,0,1,0
Mirpur,11/30/2019,0.14,0,0.0003,0.03,86.23,65.37,86.08,66.21,63.17,0.7,1013.4,3.26,8.51,340,0,7,10,237.1,65.03,86.23,66.02,86.08,0,1,0
Mirpur,12-01-19,0.17,0.0001,0.0004,0.04,84.67,62.41,84.14,62.9,61.4,0.67,1014.3,3.94,10.42,348,0.46,6,10,230.2,65.37,84.67,66.21,84.14,1,2,1
Mirpur,12-02-19,0.2,0.0001,0.0002,0.02,82.38,58.56,81.88,59.05,56.75,0.62,1014.7,4.03,10.26,335,0.34,6,10,230.7,62.41,82.38,62.9,81.88,1,2,1
Mirpur,12-03-19,0.23,0.0001,0.0003,0.03,81.03,61.06,80.57,61.66,56.58,0.65,1014.4,4,9.61,323,0.01,6,10,239.8,58.56,81.03,59.05,80.57,0,1,0
Mirpur,12-04-19,0.26,0.0001,0.0003,0.03,81.84,59.25,81.36,59.74,59.08,0.7,1016.4,5.22,8.62,355,0.14,6,10,242.9,61.06,81.84,61.66,81.36,0,1,0
Mirpur,12-05-19,0.29,0.0001,0.0004,0.02,85.32,62.42,84.82,63,58.43,0.67,1017,3.75,7.42,32,0.42,5,10,242.9,59.25,85.32,59.74,84.82,0,1,0
Mirpur,12-06-19,0.32,0,0.0003,0.01,85.82,60.5,85.32,60.99,59.56,0.65,1017.4,3.32,7.3,55,0.43,5,10,247,62.42,85.82,63,85.32,0,1,0
Mirpur,12-07-19,0.35,0.0001,0.0003,0.03,84.77,63.44,84.27,63.93,56.46,0.6,1016.3,4.11,6.72,8,0.18,6,10,248.8,61.16,84.77,61.65,84.27,0,1,0
Mirpur,12-08-19,0.38,0.0001,0.0004,0.04,83.77,64.88,83.27,65.56,58.54,0.62,1016.1,3.31,7.49,327,0.32,5,10,250,63.44,83.77,63.93,83.27,1,2,1
Mirpur,12-09-19,0.41,0,0,0,81.46,60.96,81.14,61.44,59.75,0.66,1015.8,3.55,6.43,349,0.41,6,10,260.4,64.9,81.46,65.58,81.14,1,2,1
Mirpur,12-10-19,0.45,0.0001,0.0003,0.02,81.92,60.48,81.42,60.97,56.4,0.63,1014.1,3.88,8.59,325,0.01,6,10,266.4,60.96,81.92,61.44,81.42,2,3,1
Mirpur,12-11-19,0.48,0,0.0002,0.03,80.73,61.69,80.23,62.18,55.79,0.63,1013.7,3.53,8.47,337,0.01,6,10,270.1,60.48,80.73,60.97,80.23,0,1,0
Mirpur,12-12-19,0.51,0.0001,0.0003,0.04,80.59,58.71,80.09,59.2,58.23,0.68,1015.2,4.56,8.19,21,0.22,5,10,265.2,61.69,80.59,62.18,80.09,0,1,0
Mirpur,12/13/2019,0.55,0.0001,0.0005,0.03,81.11,58.64,80.61,59.13,56.43,0.66,1016.4,2.61,6.24,355,0.03,6,10,261.5,58.71,81.11,59.2,80.61,0,1,0
Mirpur,12/14/2019,0.58,0.0001,0.0003,0.04,82.57,60.9,82.07,61.4,57.01,0.66,1017.1,3.36,8.57,337,0.01,6,10,262.5,58.64,82.57,59.13,82.07,0,1,0
Mirpur,12/15/2019,0.62,0.0001,0.0003,0.05,82.11,61.84,82.29,62.44,60.34,0.72,1016.2,5.13,9.56,355,0,6,10,261.6,60.9,82.11,61.4,82.29,0,1,0
Mirpur,12/16/2019,0.66,0.0001,0.0003,0.1,77.75,59.71,77.25,60.2,58.49,0.71,1015.8,5.47,9.89,343,0.43,4,10,258.5,61.84,77.75,62.44,77.25,0,1,0
Mirpur,12/17/2019,0.69,0.0001,0.0002,0.08,79.5,57.03,79.03,57.52,59.39,0.74,1016.8,5.48,10.83,333,0.25,5,10,253,59.71,79.5,60.2,79.03,0,1,0
Mirpur,12/18/2019,0.73,0,0.0002,0.03,77.56,53.6,77.06,54.09,54.27,0.69,1017.1,7.29,16.48,332,0.06,5,10,253.9,57.03,77.56,57.52,77.06,0,1,0
Mirpur,12/19/2019,0.76,0.0001,0.0002,0.05,75.08,52.79,74.58,53.28,51.7,0.69,1015.7,5.85,17.49,317,0.26,5,10,259,53.6,75.08,54.09,74.58,0,1,0
Mirpur,12/20/2019,0.8,0.0001,0.0004,0.08,73.36,53.4,72.86,53.89,50.76,0.69,1014.5,4.05,8.65,320,0.45,4,10,259.1,52.79,73.36,53.28,72.86,0,1,0
Mirpur,12/21/2019,0.84,0,0.0002,0.02,72.28,52.24,71.78,52.73,50.19,0.67,1015,4.42,7.93,322,0.83,4,10,264.2,53.4,72.28,53.89,71.78,0,1,0
Mirpur,12/22/2019,0.87,0.0001,0.0002,0.03,71.67,54.88,71.17,55.37,50.5,0.69,1015.8,4.57,8.65,336,0.35,5,10,269.9,52.24,71.67,52.73,71.17,0,1,0
Mirpur,12/23/2019,0.91,0.0001,0.0002,0.02,75.3,54.36,74.8,54.85,52.2,0.67,1016,5.49,13.08,334,0.47,4,10,274.9,54.87,75.3,55.36,74.8,0,1,0
Mirpur,12/24/2019,0.94,0.0001,0.0002,0.03,76.75,54.1,76.25,54.59,48.83,0.6,1016.3,6.17,14.26,327,0.22,5,10,270.4,54.36,76.75,54.85,76.25,0,1,0
Mirpur,12/25/2019,0.98,0.0001,0.0002,0.03,75.67,56.6,75.17,57.09,49.65,0.61,1015.6,4.2,10,344,0.38,4,10,277.2,54.1,75.67,54.59,75.17,0,1,0
Mirpur,12/26/2019,0.01,0.0001,0.0005,0.07,75.61,57.26,75.11,57.75,50.76,0.62,1015,5.21,9.49,338,0.51,4,10,284.5,56.64,75.61,57.13,75.11,0,1,0
Mirpur,12/27/2019,0.05,0.0033,0.0216,0.51,68.85,54.34,68.47,54.83,55.84,0.8,1014.3,5.68,11.41,348,0.6,4,10,288.9,57.33,68.85,57.82,68.47,0,1,0
Mirpur,12/28/2019,0.08,0.0001,0.0005,0.11,72.4,54.03,71.9,54.52,53.69,0.75,1016.2,7.28,15.17,340,0.04,5,10,278.2,54.34,72.4,54.83,71.9,0,1,0
Mirpur,12/29/2019,0.11,0.0001,0.0004,0.03,76.91,54.56,76.41,55.05,53.95,0.73,1015.6,6.69,11.79,334,0.01,6,10,267.8,54.03,76.91,54.52,76.41,0,1,0
Mirpur,12/30/2019,0.14,0.0001,0.0004,0.05,77.13,55.34,76.63,55.83,53.44,0.69,1016.3,4.92,7.66,325,0.49,4,10,259.1,54.56,77.13,55.05,76.63,0,1,0
Mirpur,12/31/2019,0.17,0,0.0002,0.04,80.05,59.96,79.55,60.45,54.68,0.67,1017.2,3.56,6.68,319,0.01,6,10,256,55.34,80.05,55.83,79.55,0,1,0
Mirpur,01-01-20,0.2,0.0001,0.0002,0.04,81.95,61.35,81.51,61.84,57.25,0.67,1018.4,3.28,6.45,279,0.4,5,10,254.2,59.96,81.95,60.45,81.51,0,1,0
Mirpur,01-02-20,0.23,0.0001,0.0003,0.16,81.69,63.1,81.78,63.68,60.48,0.73,1019.3,3.53,16.72,12,0.73,5,10,258.1,61.35,81.69,61.84,81.78,0,1,0
Mirpur,01-03-20,0.26,0.0096,0.0633,0.82,67.43,60.01,67.31,60.67,59.73,0.83,1017.2,6.49,19.67,33,0.73,4,9.975,273,62.32,67.67,62.97,67.31,0,1,0
Mirpur,01-04-20,0.29,0.0011,0.0056,0.29,75.1,59.15,74.62,59.66,60.43,0.82,1015,3.33,6.58,286,0.46,4,10,272.4,60.01,75.1,60.67,74.62,0,1,0
Mirpur,01-05-20,0.32,0.0014,0.0062,0.46,71.2,55.53,70.76,56.02,59.41,0.84,1014.7,4.64,8.3,328,0.44,4,10,250.8,59.15,71.2,59.66,70.76,0,1,0
Mirpur,01-06-20,0.36,0,0.0002,0.02,74.18,53.15,73.68,53.64,50.45,0.66,1018.4,5.83,14.96,343,0.09,6,10,243.3,54.47,74.18,54.96,73.68,0,1,0
Mirpur,01-07-20,0.39,0.0001,0.0002,0.04,73.59,54.32,73.09,54.81,49.61,0.65,1016.5,5.89,16.04,320,0.09,6,10,242.4,53.15,73.59,53.64,73.09,0,1,0
Mirpur,01-08-20,0.42,0,0.0002,0.02,74.62,58.93,74.12,59.42,52.5,0.69,1015.7,3.95,8.82,358,0.61,5,10,239.9,54.32,74.62,54.81,74.12,0,1,0
Mirpur,01-09-20,0.46,0.0051,0.0189,0.62,68.19,56.56,67.69,57.05,57.11,0.79,1015.1,4.56,18.86,0,0.87,4,9.872,240.9,58.93,68.19,59.42,67.69,0,1,0
Mirpur,01-10-20,0.49,0.0001,0.0004,0.05,75.7,55.5,75.2,55.99,56.37,0.75,1015.5,5.92,13.11,332,0.05,6,10,243.5,56.56,75.7,57.05,75.2,0,1,0
Mirpur,01-11-20,0.53,0.0001,0.0003,0.08,73.53,56.1,73.03,56.59,56.29,0.78,1016,8.3,18.59,320,0.03,6,10,246.9,55.5,73.53,55.99,73.03,0,1,0
Mirpur,01-12-20,0.57,0.0001,0.0003,0.03,74.18,55.19,73.68,55.68,56.78,0.78,1013.9,7.48,21.2,320,0.11,6,10,254.1,56.1,74.18,56.59,73.68,0,1,0
Mirpur,1/13/2020,0.6,0.0001,0.0002,0.03,75.02,54.54,74.52,55.03,54,0.72,1012.6,4.49,13.23,309,0.17,6,10,264.7,53.96,75.02,54.45,74.52,0,1,0
Mirpur,1/14/2020,0.64,0,0.0001,0.01,75.41,55.94,74.91,56.43,55.32,0.73,1013.6,3.3,8.41,318,0.14,6,10,263.4,54.54,75.41,55.03,74.91,0,1,0
Mirpur,1/15/2020,0.68,0.0001,0.0004,0.04,78.08,56.93,77.58,57.42,55.81,0.71,1014.8,3.22,9.12,336,0.11,6,10,262.9,55.94,78.08,56.43,77.58,0,1,0
Mirpur,1/16/2020,0.72,0.0001,0.0002,0.04,79.74,58.99,79.24,59.48,57.31,0.7,1015.1,3.39,8.36,3,0.12,6,10,252.8,56.93,79.74,57.42,79.24,0,1,0
Mirpur,1/17/2020,0.75,0.0001,0.0004,0.05,82.68,57.97,82.58,58.46,59.39,0.71,1015,3.47,8.95,25,0,7,10,242.1,58.99,82.68,59.48,82.58,0,1,0
Mirpur,1/18/2020,0.79,0.0001,0.0002,0.05,82.85,61.28,82.33,61.77,58.85,0.7,1015,3.37,8.25,348,0,7,10,249,57.97,82.85,58.46,82.33,0,1,0
Mirpur,1/19/2020,0.82,0,0,0,80.68,61.9,81.12,62.39,59.03,0.7,1014.6,6.24,20.95,336,0.08,6,10,261.1,61.28,80.68,61.77,81.12,0,1,0
Mirpur,1/20/2020,0.86,0.0003,0.0019,0.09,76.81,54.26,76.31,54.75,56.07,0.68,1016.2,7.29,19.76,319,0.39,6,10,267,60.53,76.81,61.02,76.31,0,1,0
Mirpur,1/21/2020,0.89,0.0001,0.0002,0.04,75.57,52.69,75.07,53.18,49.69,0.62,1018.3,4.71,10.19,327,0.36,6,10,269.4,54.26,75.57,54.75,75.07,0,1,0
Mirpur,1/22/2020,0.93,0,0.0001,0.02,76.39,54.45,75.89,54.94,49.18,0.62,1017.9,4.56,9.96,329,0.16,6,10,271.3,52.69,76.39,53.18,75.89,0,1,0
Mirpur,1/23/2020,0.96,0.0001,0.0002,0.04,74.74,53.17,74.24,53.66,51.68,0.66,1015.5,4.48,11.68,304,0.56,5,10,280.1,54.45,74.74,54.94,74.24,0,1,0
Mirpur,1/24/2020,0.99,0,0.0002,0.03,74.73,51.23,74.23,51.72,47.87,0.6,1015.5,4.62,11.29,303,0.39,5,10,286.3,53.17,74.73,53.66,74.23,0,1,0
Mirpur,1/25/2020,0.02,0,0.0002,0.03,75.17,52.65,74.67,53.14,48.25,0.61,1014.7,4.6,8.29,315,0.07,6,10,287.4,51.23,75.17,51.72,74.67,0,1,0
Mirpur,1/26/2020,0.05,0.0001,0.0003,0.04,74.9,54.84,74.4,55.33,50.69,0.65,1012.9,4.89,11.34,281,0,6,10,279.5,52.65,74.9,53.14,74.4,0,1,0
Mirpur,1/27/2020,0.09,0.0001,0.0004,0.05,73.92,55.04,73.42,55.53,52.42,0.68,1012.4,4.51,12.03,266,0.02,7,10,268.7,54.84,73.92,55.33,73.42,0,1,0
Mirpur,1/28/2020,0.12,0,0.0003,0.04,77,58.2,76.5,58.69,52.94,0.67,1013.2,2.81,10.52,161,0.02,7,10,256,55.04,77,55.53,76.5,0,1,0
Mirpur,1/29/2020,0.15,0.0005,0.0031,0.15,77.17,58.69,76.67,59.18,56.29,0.7,1015.4,5.15,10.72,117,0.23,6,10,247.7,58.2,77.17,58.69,76.67,0,1,0
Mirpur,1/30/2020,0.18,0.0071,0.0458,0.66,75.11,60.84,74.82,61.45,59.7,0.79,1013.4,3.31,6.22,123,0.41,6,9.94,249,58.69,75.11,59.18,74.82,0,1,0
Mirpur,1/31/2020,0.21,0.0001,0.0002,0.13,78.11,56.29,77.61,56.78,58.64,0.73,1013.6,5.3,12.48,310,0.29,6,10,246.9,60.84,78.11,61.45,77.61,0,1,0
Mohakhali,8/27/2019,0.89,0.0001,0.0006,0.13,94.34,79.97,110.78,92.83,79.34,0.8,1002.5,8.99,19.14,152,0.41,10,10,270,78.03,94.34,82.6,110.78,1,2,1
Mohakhali,8/28/2019,0.93,0.0101,0.0515,0.56,93.57,79.9,112.06,91.6,80.14,0.82,1003.5,8.31,17.52,141,0.69,8,10,270.6,79.97,93.57,92.83,112.06,2,3,1
Mohakhali,8/29/2019,0.97,0.0011,0.0077,0.3,94.6,79.32,109.3,87.62,79.1,0.78,1003.8,7.53,14.04,147,0.68,9,10,272.4,79.9,94.6,91.6,109.3,1,2,1
Mohakhali,8/30/2019,0.01,0.0002,0.0013,0.14,95.59,79.98,109.24,92.06,79.25,0.77,1001.7,4.11,10.64,178,0.81,6,10,270,79.32,95.59,87.62,109.24,3,3,1
Mohakhali,8/31/2019,0.05,0.0037,0.0162,0.4,93.78,80.43,113.6,92.72,81,0.82,1000.3,4.13,12.43,108,0.96,6,10,266.8,79.98,93.78,92.06,113.6,0,1,0
Mohakhali,09-01-19,0.09,0.0056,0.0339,0.55,92.78,79.94,110.54,91.08,79.85,0.8,1000.7,6.04,18.78,154,0.97,5,9.957,266.2,80.43,92.78,92.72,110.54,6,3,1
Mohakhali,09-02-19,0.12,0.0107,0.043,0.59,93.93,79.58,109.56,90.06,79.81,0.81,1001,6.52,19.29,144,0.91,7,10,267,79.94,93.93,91.08,109.56,2,3,1
Mohakhali,09-03-19,0.16,0.005,0.0431,0.52,93.42,79.65,108.5,90.27,79.81,0.83,1000.7,9.56,21.79,121,0.95,6,9.648,268.2,79.58,93.42,90.06,108.5,2,3,1
Mohakhali,09-04-19,0.2,0.0002,0.0011,0.2,92.53,79.67,108.85,91.53,79.43,0.81,1001.2,10.21,17.86,123,0.99,5,10,265.5,79.65,92.53,90.27,108.85,4,3,1
Mohakhali,09-05-19,0.23,0.0024,0.0083,0.43,92.74,79.49,108.55,91.2,80.13,0.85,1001,9.93,22.13,131,0.78,6,9.91,263.2,79.67,92.74,91.53,108.55,3,3,1
Mohakhali,09-06-19,0.27,0.0038,0.0146,0.46,93.02,78.58,108.28,84.36,79.54,0.82,1000.1,11.5,22.49,130,0.87,6,10,262.5,79.49,93.02,91.2,108.28,0,1,0
Mohakhali,09-07-19,0.3,0.0167,0.0904,0.83,90.03,78.24,106.5,83.46,80.27,0.89,1000.5,13.88,25.14,129,0.75,9,9.599,260.5,78.58,90.03,84.35,106.5,0,1,0
Mohakhali,09-08-19,0.33,0.0206,0.0563,0.85,89.45,79.39,107.37,87.92,80.92,0.92,1002,11.85,23.79,140,0.66,7,10,261.7,78.24,89.45,83.46,107.37,0,1,0
Mohakhali,09-09-19,0.36,0.0256,0.1114,0.91,91.11,80.08,109.12,91.4,81.1,0.91,1001.3,8.93,19.12,169,0.98,6,9.971,256,79.39,91.11,87.92,109.12,1,2,1
Mohakhali,09-10-19,0.39,0.0051,0.0148,0.75,91.57,78.26,108.55,83.51,81.08,0.87,1001.9,8.63,19.44,165,0.84,8,10,260,80.82,91.57,94.52,108.55,0,1,0
Mohakhali,09-11-19,0.42,0.0032,0.0107,0.73,90.9,78.43,107.34,83.93,80.12,0.89,1003.2,9.17,19.3,136,0.99,5,9.994,260.8,78.26,90.9,83.51,107.34,1,2,1
Mohakhali,09-12-19,0.45,0.0786,0.252,0.99,83.37,76.37,97.41,79.02,80.33,0.99,1005.3,12.57,24.86,160,0.99,5,6.184,259.6,78.49,83.37,84.28,97.41,1,2,1
Mohakhali,9/13/2019,0.48,0.0117,0.042,0.82,86.18,79.18,100.52,86.78,79.64,0.95,1007.6,9.77,18.14,163,0.99,5,9.748,256.9,77.38,86.18,80.11,100.52,3,3,1
Mohakhali,9/14/2019,0.51,0.0058,0.0364,0.5,89.73,78.88,105.22,85.9,80.06,0.9,1006.9,7.99,15.98,165,0.93,5,10,260.9,79.18,89.73,86.78,105.22,0,1,0
Mohakhali,9/15/2019,0.54,0.0122,0.0421,0.73,93.51,79.49,107.99,88.01,79.74,0.83,1005.3,7.17,18.65,180,0.92,6,9.906,258.8,78.88,93.51,85.9,107.99,1,2,1
Mohakhali,9/16/2019,0.57,0.0231,0.1387,0.91,92.93,78.95,106.08,85.26,79.01,0.82,1004.8,6.44,14.37,179,0.87,7,9.65,261.3,79.49,92.93,88.01,106.08,0,1,0
Mohakhali,9/17/2019,0.61,0.0049,0.0606,0.75,94.07,78.27,104.92,82.98,77.41,0.77,1006.3,5.02,8.45,156,0.72,6,10,264,78.95,94.07,85.26,104.92,1,2,1
Mohakhali,9/18/2019,0.64,0.0038,0.0329,0.42,93.63,79.46,108.2,86.84,77.9,0.77,1008.4,3.46,9.28,104,0.28,11,10,262,78.27,93.63,82.98,108.2,0,1,0
Mohakhali,9/19/2019,0.67,0.0002,0.0009,0.07,96.19,79.71,109.31,88.68,77.05,0.73,1008.8,2.9,7.76,290,0.17,11,10,261.6,79.45,96.19,86.83,109.31,0,1,0
Mohakhali,9/20/2019,0.7,0.0007,0.0054,0.19,94.91,79.63,107.22,88.58,77.82,0.75,1007.9,3.35,10.11,299,0.6,6,10,261.3,79.71,94.91,88.68,107.22,0,1,0
Mohakhali,9/21/2019,0.73,0.009,0.0728,0.48,92.38,79.24,110.73,86.55,79.34,0.81,1007,4.64,8.13,177,0.68,11,9.908,260.5,79.63,92.38,88.58,110.73,0,1,0
Mohakhali,9/22/2019,0.77,0.0058,0.0252,0.65,91.96,76.83,104.44,79.08,78.47,0.82,1008.5,4.46,8,119,0.97,6,9.971,264.6,79.24,91.96,86.55,104.44,0,1,0
Mohakhali,9/23/2019,0.8,0.0046,0.0213,0.76,89.65,76.67,100.59,79.26,77.35,0.85,1010.9,5.6,9.7,107,0.93,5,10,265.6,76.7,89.65,78.85,100.59,0,1,0
Mohakhali,9/24/2019,0.84,0.0309,0.1421,0.9,83.28,75.04,92.45,77.53,76.86,0.92,1012.1,6.8,16.85,119,0.99,5,10,265.5,76.67,83.28,79.17,92.45,0,1,0
Mohakhali,9/27/2019,0.95,0.0015,0.0078,0.38,87.26,74.91,97.27,77.39,75.5,0.85,1014.1,6.02,12.3,322,0.97,5,10,269.6,73.89,87.26,76.31,97.27,0,1,0
Mohakhali,9/28/2019,0.99,0.0042,0.017,0.82,86.23,73.57,95.97,76.11,75.8,0.88,1012.6,4.3,10.24,14,0.99,5,9.497,262.3,74.91,86.23,77.39,95.97,0,1,0
Mohakhali,9/29/2019,0.03,0.0349,0.0994,0.99,77.35,73.39,78.87,75.95,75.61,0.99,1013.3,4.6,12.46,19,0.96,5,8.871,255.7,73.57,78.33,76.11,79.54,2,3,1
Mohakhali,9/30/2019,0.07,0.0346,0.1657,0.98,87.71,74.47,97.95,77.11,76.35,0.9,1010.2,5.07,12.62,165,0.97,5,8.529,255.7,73.39,87.71,75.95,97.95,1,2,1
Mohakhali,10-01-19,0.11,0.0272,0.0746,0.99,82.82,74.14,89.11,76.93,76.46,0.94,1008.4,4.77,18.7,178,0.84,6,9.118,267.2,74.47,82.82,77.11,89.11,3,3,1
Mohakhali,10-02-19,0.15,0.0126,0.037,0.67,88.04,75.09,97.75,77.86,76.77,0.88,1008.7,4.29,16.85,126,0.59,7,9.964,266.4,74.14,88.04,76.93,97.75,0,1,0
Mohakhali,10-03-19,0.18,0.0031,0.0157,0.45,88.58,76.93,101.64,79.61,77.45,0.87,1008.8,4.31,9.92,157,0.5,8,10,260.4,75.02,88.58,77.7,101.64,0,1,0
Mohakhali,10-04-19,0.22,0.0107,0.0391,0.65,91.28,77.28,103.17,79.88,77.1,0.82,1008.4,3.92,6.47,200,0.65,7,10,267,76.93,91.28,79.61,103.17,0,1,0
Mohakhali,10-05-19,0.25,0.0044,0.0526,0.35,91.49,77.68,102.77,81.17,77.34,0.82,1008.4,4.48,7.37,192,0.45,7,9.971,271.2,77.28,91.49,79.88,102.77,0,1,0
